provincia,partido,localidad,link indec,adsl,cablemodem,dial up,fibra optica,otros,satelital,wimax,wireless,total general,adls
buenos aires,vicente lópez,villa adelina,6861010,0.0,566.0,0.0,1.036,0.0,0.0,0.0,0.0,1602.0,0.0
buenos aires,vicente lópez,villa martelli,6861010,987.0,5325.0,1.0,4.905,3.0,1.0,0.0,375.0,11597.0,987.0
buenos aires,villa gesell,villa gesell,6868020,5.967,0.0,0.0,5.036,91.0,0.0,0.0,0.0,11094.0,5.967
buenos aires,villarino,juan cousté  (est. algarrobo),6875040,0.0,0.0,2.0,0.0,0.0,0.0,0.0,82.0,84.0,0.0
buenos aires,villarino,mayor buratovich,6875050,129.0,0.0,0.0,483.0,0.0,0.0,0.0,0.0,612.0,129.0
buenos aires,villarino,médanos,6875060,417.0,375.0,2.0,0.0,0.0,0.0,0.0,103.0,897.0,417.0
buenos aires,villarino,pedro luro,6875070,393.0,582.0,0.0,1.664,1.0,0.0,0.0,550.0,3190.0,393.0
buenos aires,villarino,argerich,6875010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0
buenos aires,villarino,teniente origone,6875080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0
buenos aires,villarino,country los medanos,6875025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,267.0,0.0
buenos aires,zárate,lima,6882040,1.0,1833.0,0.0,1.0,0.0,2.0,0.0,0.0,1837.0,1.0
buenos aires,zárate,zárate,6882050,2.447,24539.0,0.0,78.0,700.0,5.0,0.0,982.0,28751.0,2.447
buenos aires,amba,otros,sin datos,0.0,0.0,0.0,35.0,0.0,0.0,0.0,13.0,48.0,0.0
caba,ciudad autónoma de buenos aires,ciudad autónoma de buenos aires,2000010,140.791,1240125.0,2.145,129.218,29.585,57.0,0.0,5.758,1547679.0,140.791
catamarca,ambato,el bolsón,10007030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,ambato,el rodeo,10007040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,152.0,153.0,0.0
catamarca,ambato,la puerta,10007060,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
catamarca,ambato,las chacritas,10007070,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,ambato,los varela,10007110,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,ambato,los talas,10007100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
catamarca,ancasti,ancasti,10014010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,andalgalá,andalgalá,10021020,846.0,0.0,0.0,144.0,1.0,2.0,0.0,203.0,1196.0,846.0
catamarca,andalgalá,chaquiago,10021030,0.0,0.0,0.0,9.0,0.0,1.0,0.0,14.0,24.0,0.0
catamarca,andalgalá,el potrero,10021070,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0
catamarca,andalgalá,aconquija,10021010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,andalgalá,el alamito,10021050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
catamarca,andalgalá,la aguada,10021080,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,16.0,0.0
catamarca,andalgalá,la mesada,10021010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
catamarca,antofagasta de la sierra,antofagasta de la sierra,10028010,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0
catamarca,belén,belén,10035020,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
catamarca,belén,hualfín,10035070,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,belén,londres,10035110,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,belén,el durazno,10035050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,belén,las juntas,10035100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
catamarca,belén,puerta de san josé,10035140,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,capayán,capayán,10042030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,capayán,chumbicha,10042040,150.0,0.0,0.0,5.0,0.0,1.0,0.0,474.0,630.0,150.0
catamarca,capayán,colonia del valle,10042050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,capayán,colonia nueva coneta,10042060,0.0,0.0,0.0,10.0,0.0,1.0,0.0,9.0,20.0,0.0
catamarca,capayán,coneta,10042080,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,11.0,0.0
catamarca,capayán,huillapima,10042100,0.0,0.0,0.0,5.0,0.0,2.0,0.0,9.0,16.0,0.0
catamarca,capayán,miraflores,10042120,0.0,0.0,0.0,7.0,0.0,2.0,0.0,10.0,19.0,0.0
catamarca,capayán,san martín,10042130,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0
catamarca,capayán,los angeles,10042110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
catamarca,capital,el pantanillo,10049020,11.0,13.0,0.0,2.0,0.0,2.0,0.0,0.0,28.0,11.0
catamarca,capital,san fernando del valle de catamarca,10049030,8.238,10473.0,1.0,38.963,0.0,1.0,0.0,14.0,57690.0,8.238
catamarca,el alto,el alto,10056010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,29.0,0.0
catamarca,el alto,tapso,10056050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,la paz,icaño,10070070,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,la paz,recreo,10070140,183.0,9.0,0.0,1.619,0.0,1.0,0.0,5.0,1817.0,183.0
catamarca,la paz,san antonio,10070150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0
catamarca,la paz,quirós,10070120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0
catamarca,paclín,la merced,10077050,72.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,81.0,72.0
catamarca,paclín,la viña,10077060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0
catamarca,paclín,las lajas,10077070,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,paclín,san antonio,10077100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,8.0,0.0
catamarca,pomán,mutquin,10084060,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,pomán,pomán,10084070,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
catamarca,pomán,san miguel,10084090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0
catamarca,pomán,saujil,10084100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,169.0,170.0,0.0
catamarca,pomán,siján,10084110,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,pomán,colpes,10084030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0
catamarca,santa maría,la loma,10091100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,santa maría,san josé,10091140,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,santa maría,santa maría,10091150,0.0,0.0,0.0,0.0,2.151,1.0,0.0,0.0,2152.0,0.0
catamarca,santa rosa,alijilán,10098010,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
catamarca,santa rosa,bañado de ovanta,10098020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,santa rosa,lavalle,10098040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,santa rosa,los altos,10098050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,0.0
catamarca,tinogasta,fiambalá,10105110,0.0,0.0,0.0,8.0,0.0,2.0,0.0,7.0,17.0,0.0
catamarca,tinogasta,tinogasta,10105180,510.0,0.0,0.0,1.828,0.0,2.0,0.0,0.0,2340.0,510.0
catamarca,valle viejo,el portezuelo,10112010,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0
catamarca,valle viejo,san isidro,10112040,0.0,0.0,0.0,2.457,0.0,0.0,0.0,5.0,2462.0,0.0
catamarca,valle viejo,santa rosa,10112030,0.0,0.0,0.0,759.0,0.0,0.0,0.0,5.0,764.0,0.0
catamarca,valle viejo,villa dolores,10112030,0.0,0.0,0.0,103.0,0.0,0.0,0.0,5.0,108.0,0.0
catamarca,valle viejo,sumalao,10112030,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0
catamarca,valle viejo,polcos,10112030,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,213.0,0.0
catamarca,valle viejo,pozo del mistol,10112030,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0
catamarca,valle viejo,el bañado,10112030,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0
catamarca,fray mamerto esquiú,san antonio,10063050,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
catamarca,fray mamerto esquiú,san josé,10063040,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
catamarca,fray mamerto esquiú,villa las pirquitas,10063050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,fray mamerto esquiú,la carrera,10063050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
catamarca,fray mamerto esquiú,el hueco,10063050,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0,0.0
catamarca,fray mamerto esquiú,la falda de san antonio,10063050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
catamarca,fray mamerto esquiú,la tercena,10063050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
chaco,12 de octubre,gancedo,22036010,0.0,0.0,0.0,26.0,0.0,2.0,0.0,76.0,104.0,0.0
chaco,12 de octubre,general pinedo,22036030,195.0,0.0,0.0,472.0,0.0,2.0,0.0,0.0,669.0,195.0
chaco,1º de mayo,colonia benítez,22126020,153.0,0.0,0.0,11.0,0.0,1.0,0.0,2.0,167.0,153.0
chaco,1º de mayo,margarita belén,22126030,382.0,0.0,0.0,180.0,0.0,0.0,0.0,77.0,639.0,382.0
chaco,2 de abril,hermoso campo,22039010,0.0,28.0,0.0,175.0,0.0,1.0,0.0,0.0,204.0,0.0
chaco,2 de abril,itín,22039020,0.0,0.0,0.0,30.0,478.0,0.0,0.0,0.0,508.0,0.0
chaco,25 de mayo,colonia aborigen,22168010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0
chaco,25 de mayo,machagai,22168020,369.0,311.0,0.0,45.0,0.0,0.0,0.0,269.0,994.0,369.0
chaco,9 de julio,las breñas,22105010,1.293,0.0,0.0,74.0,0.0,1.0,0.0,0.0,1368.0,1.293
chaco,almirante brown,concepción del bermejo,22007010,0.0,0.0,0.0,373.0,0.0,2.0,0.0,230.0,605.0,0.0
chaco,almirante brown,los frentones,22007020,0.0,0.0,0.0,344.0,0.0,1.0,0.0,0.0,345.0,0.0
chaco,almirante brown,pampa del infierno,22007030,0.0,0.0,0.0,1.375,0.0,6.0,0.0,65.0,1446.0,0.0
chaco,almirante brown,taco pozo,22007050,0.0,0.0,0.0,332.0,0.0,3.0,0.0,0.0,335.0,0.0
chaco,bermejo,general vedia,22014010,153.0,0.0,0.0,30.0,0.0,1.0,0.0,205.0,389.0,153.0
chaco,bermejo,isla del cerrito,22014020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chaco,bermejo,la leonesa,22014030,556.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,784.0,556.0
chaco,bermejo,las palmas,22014040,0.0,0.0,0.0,46.0,0.0,1.0,0.0,306.0,353.0,0.0
chaco,bermejo,puerto bermejo nuevo,22014050,0.0,0.0,0.0,14.0,0.0,0.0,0.0,51.0,65.0,0.0
chaco,bermejo,puerto eva perón,22014070,0.0,0.0,0.0,15.0,0.0,1.0,0.0,41.0,57.0,0.0
chaco,chacabuco,charata,22028010,1.924,0.0,0.0,1.186,0.0,2.0,0.0,230.0,3342.0,1.924
chaco,comandante fernández,presidencia roque sáenz peña,22021010,3.559,112.0,0.0,5.972,24.0,2.0,0.0,116.0,9785.0,3.559
chaco,fray justo santa maría de oro,chorotis,22043010,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0
chaco,fray justo santa maría de oro,otros,sin datos,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,60.0,0.0
chaco,fray justo santa maría de oro,santa sylvina,22043020,0.0,32.0,0.0,0.0,950.0,1.0,0.0,0.0,983.0,0.0
chaco,general belgrano,corzuela,22049010,161.0,0.0,0.0,48.0,0.0,1.0,0.0,28.0,238.0,161.0
chaco,general donovan,la escondida,22056010,51.0,209.0,0.0,189.0,0.0,2.0,0.0,0.0,451.0,51.0
chaco,general donovan,la verde,22056020,14.0,27.0,0.0,39.0,305.0,2.0,0.0,0.0,387.0,14.0
chaco,general donovan,lapachito,22056030,1.0,27.0,0.0,61.0,0.0,0.0,0.0,0.0,89.0,1.0
chaco,general donovan,makallé,22056040,38.0,370.0,0.0,0.0,0.0,1.0,0.0,0.0,409.0,38.0
chaco,general güemes,el espinillo,22063010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chaco,general güemes,el sauzal,22063020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,63.0,0.0
chaco,general güemes,el sauzalito,22063030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chaco,general güemes,fortín lavalle,22063040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0
chaco,general güemes,fuerte esperanza,22063050,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,9.0,0.0
chaco,general güemes,juan josé castelli,22063060,599.0,0.0,0.0,294.0,0.0,0.0,0.0,690.0,1583.0,599.0
chaco,general güemes,miraflores,22063070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,630.0,0.0
chaco,general güemes,nueva pompeya,22063080,0.0,0.0,0.0,1.0,0.0,3.0,0.0,308.0,312.0,0.0
chaco,general güemes,villa río bermejito,22063100,4.0,0.0,0.0,194.0,0.0,2.0,0.0,222.0,422.0,4.0
chaco,general güemes,wichi,22063110,0.0,0.0,0.0,0.0,0.0,1.0,0.0,91.0,92.0,0.0
chaco,independencia,avia terai,22070010,85.0,0.0,0.0,42.0,0.0,1.0,0.0,0.0,128.0,85.0
chaco,independencia,campo largo,22070020,125.0,0.0,0.0,482.0,3.0,0.0,0.0,0.0,610.0,125.0
chaco,libertad,laguna blanca,22077030,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
chaco,libertad,puerto tirol,22077040,541.0,1.0,0.0,114.0,0.0,0.0,0.0,163.0,819.0,541.0
chaco,libertador general san martín,ciervo petiso,22084010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.0,98.0,0.0
chaco,libertador general san martín,general josé de san martín,22084020,511.0,1130.0,0.0,5.083,0.0,0.0,0.0,450.0,7174.0,511.0
chaco,libertador general san martín,la eduvigis,22084030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chaco,libertador general san martín,laguna limpia,22084040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0
chaco,libertador general san martín,pampa almirón,22084050,0.0,0.0,0.0,26.0,0.0,0.0,0.0,55.0,81.0,0.0
chaco,libertador general san martín,pampa del indio,22084060,0.0,0.0,0.0,25.0,0.0,2.0,0.0,757.0,784.0,0.0
chaco,libertador general san martín,presidencia roca,22084070,0.0,0.0,0.0,13.0,0.0,2.0,0.0,196.0,211.0,0.0
chaco,maipú,tres isletas,22091010,461.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,538.0,461.0
chaco,mayor luis j. fontana,coronel du graty,22098010,122.0,73.0,0.0,264.0,0.0,1.0,0.0,516.0,976.0,122.0
chaco,mayor luis j. fontana,enrique urién,22098020,0.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,38.0,0.0
chaco,mayor luis j. fontana,villa angela,22098030,2.756,1.0,0.0,852.0,0.0,0.0,0.0,406.0,4015.0,2.756
chaco,o higgins,la clotilde,22112010,0.0,32.0,0.0,78.0,116.0,1.0,0.0,0.0,227.0,0.0
chaco,o higgins,la tigra,22112020,1.0,0.0,0.0,0.0,252.0,1.0,0.0,0.0,254.0,1.0
chaco,o higgins,san bernardo,22112030,147.0,0.0,0.0,14.0,38.0,3.0,0.0,0.0,202.0,147.0
chaco,otros,otros,sin datos,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0
chaco,presidencia de la plaza,presidencia de la plaza,22119010,216.0,327.0,0.0,58.0,0.0,0.0,0.0,0.0,601.0,216.0
chaco,quitilipi,quitilipi,22133010,884.0,0.0,0.0,69.0,0.0,0.0,0.0,123.0,1076.0,884.0
chaco,quitilipi,villa el palmar,22133020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0
chaco,san fernando,barranqueras,22140010,115.0,3865.0,0.0,146.0,0.0,0.0,0.0,15.0,4141.0,115.0
chaco,san fernando,basail,22140020,98.0,67.0,0.0,0.0,0.0,1.0,0.0,57.0,223.0,98.0
chaco,san fernando,fontana,22140040,0.0,0.0,0.0,110.0,0.0,0.0,0.0,70.0,180.0,0.0
chaco,san fernando,otros,sin datos,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
chaco,san fernando,puerto vilelas,22140050,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,10.0,0.0
chaco,san fernando,resistencia,22140060,11.65,55188.0,5.0,25.299,2.0,6.0,0.0,223.0,92373.0,11.65
chaco,san lorenzo,samuhú,22147010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chaco,san lorenzo,villa berthet,22147020,0.0,0.0,0.0,32.0,0.0,1.0,0.0,755.0,788.0,0.0
chaco,sargento cabral,capitán solari,22154010,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,81.0,0.0
chaco,sargento cabral,colonia elisa,22154020,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
chaco,sargento cabral,colonias unidas,22154030,0.0,0.0,0.0,250.0,0.0,0.0,0.0,15.0,265.0,0.0
chaco,sargento cabral,las garcitas,22154050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119.0,120.0,0.0
chaco,tapenagá,charadai,22161010,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,28.0,0.0
chubut,biedma,arroyo verde,26007010,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
chubut,biedma,puerto madryn,26007020,3.648,24433.0,200.0,3.781,5.283,9.0,0.0,2.762,40116.0,3.648
chubut,biedma,puerto pirámide,26007030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,38.0,0.0
chubut,biedma,quinta el mirador,26007040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0
chubut,biedma,reserva area protegida el doradillo,26007050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,127.0,0.0
chubut,cushamen,cholila,26014020,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
chubut,cushamen,el hoyo,26014040,216.0,0.0,0.0,319.0,0.0,0.0,0.0,709.0,1244.0,216.0
chubut,cushamen,epuyén,26014060,1.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.0,1.184
chubut,cushamen,gualjaina,26014070,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
chubut,cushamen,lago puelo,26014090,315.0,0.0,0.0,59.0,0.0,0.0,0.0,723.0,1097.0,315.0
chubut,cushamen,leleque,26014100,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
chubut,cushamen,el maitén,26014050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
chubut,escalante,comodoro rivadavia,26021030,19.602,12473.0,248.0,1.739,336.0,37.0,0.0,16.749,51184.0,19.602
chubut,escalante,diadema argentina,26021040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,311.0,0.0
chubut,escalante,rada tilly,26021050,1.143,1.0,34.0,1.206,54.0,0.0,0.0,443.0,2881.0,1.143
chubut,escalante,acceso norte,26021020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chubut,escalante,barrio caleta cordova,26021020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chubut,florentino ameghino,camarones,26028010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,208.0,209.0,0.0
chubut,florentino ameghino,garayalde,26028020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
chubut,futaleufú,corcovado,26035020,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0
chubut,futaleufú,esquel,26035030,7.142,1522.0,40.0,0.0,0.0,2.0,0.0,4.527,13233.0,7.142
chubut,futaleufú,los cipreses,26035050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chubut,futaleufú,trevelín,26035060,472.0,0.0,19.0,0.0,18.0,1.0,0.0,562.0,1072.0,472.0
chubut,futaleufú,villa futalaufquen,26035070,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
chubut,futaleufú,aldea escolar,26035010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chubut,futaleufú,lago rosario,26035040,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
chubut,gaiman,28 de julio,26042040,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,14.0,0.0
chubut,gaiman,dolavon,26042020,0.0,0.0,3.0,55.0,50.0,1.0,0.0,0.0,109.0,0.0
chubut,gaiman,gaiman,26042030,223.0,0.0,15.0,90.0,658.0,2.0,0.0,0.0,988.0,223.0
chubut,gaiman,otros,sin datos,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0
chubut,gastre,blancuntre,26049010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chubut,gastre,el escorial,26049020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chubut,gastre,lagunita salada,26049040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,8.0,0.0
chubut,gastre,yala laubat,26049050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chubut,gastre,gastre,26049030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,0.0
chubut,languiñeo,aldea epulef,26056010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,0.0
chubut,languiñeo,carrenleufú,26056020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chubut,languiñeo,colan conhue,26056030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0
chubut,languiñeo,paso del sapo,26056040,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.0,32.0,0.0
chubut,languiñeo,tecka,26056050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chubut,mártires,el mirasol,26063010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chubut,mártires,las plumas,26063020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chubut,paso de indios,cerro cóndor,26070010,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
chubut,paso de indios,los altares,26070020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
chubut,paso de indios,paso de indios,26070030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chubut,rawson,playa unión,26077020,675.0,209.0,12.0,101.0,1.0,0.0,0.0,421.0,1419.0,675.0
chubut,rawson,rawson,26077030,1.747,8805.0,41.0,774.0,300.0,1.0,0.0,343.0,12011.0,1.747
chubut,rawson,trelew,26077040,6.877,23051.0,287.0,722.0,1.094,3.0,0.0,1.13,33164.0,6.877
chubut,rawson,playa magagna,26077010,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,3.0,1703.0,0.0
chubut,río senguer,aldea apeleg,26084010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
chubut,río senguer,aldea beleiro,26084020,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
chubut,río senguer,alto río senguer,26084030,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0
chubut,río senguer,doctor ricardo rojas,26084040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chubut,río senguer,facundo,26084050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,42.0,0.0
chubut,río senguer,lago blanco,26084060,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chubut,río senguer,río mayo,26084070,0.0,0.0,0.0,4.0,0.0,2.0,0.0,180.0,186.0,0.0
chubut,sarmiento,buen pasto,26091010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chubut,sarmiento,sarmiento,26091020,2.133,1.0,0.0,712.0,0.0,1.0,0.0,277.0,3124.0,2.133
chubut,tehuelches,gobernador costa,26098020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
chubut,tehuelches,josé de san martín,26098030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
chubut,tehuelches,río pico,26098040,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
chubut,telsen,gan gan,26105010,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,13.0,0.0
chubut,telsen,telsen,26105020,0.0,16.0,0.0,0.0,0.0,4.0,0.0,42.0,62.0,0.0
cordoba,calamuchita,amboy,14007010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0
cordoba,calamuchita,cañada del sauce,14007030,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
cordoba,calamuchita,capilla vieja,14007040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
cordoba,calamuchita,el corcovado - el torreón,14007050,52.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,82.0,52.0
cordoba,calamuchita,embalse,14007060,0.0,0.0,0.0,1.467,0.0,1.0,0.0,1.877,3345.0,0.0
cordoba,calamuchita,la cruz,14007070,13.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,375.0,13.0
cordoba,calamuchita,la cumbrecita,14007080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0
cordoba,calamuchita,las bajadas,14007090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0
